Date,Ticker,Value,Name,IsMapped,Weight
2008-03-21,Genzyme Corporation,226387058.3952813,Genzyme Corporation,False,0.011542069090167034
2008-03-21,"Google, Inc.",890409539.1720105,"Google, Inc.",False,0.045396448421193614
2008-03-21,IAC / InterActiveCorp,98541159.58149895,IAC / InterActiveCorp,False,0.005024001284247187
2008-03-21,INTC,622548071.4869934,Intel Corporation,True,0.031739856968797886
2008-03-21,INTU,129504957.51884732,Intuit Inc.,True,0.006602652898081202
2008-03-21,ISRG,99965441.7904144,"Intuitive Surgical, Inc.",True,0.005096616582028451
2008-03-21,Joy Global Inc.,59773433.0083784,Joy Global Inc.,False,0.003047475851444494
2008-03-21,KLA -Tencor Corporation,144648309.57489553,KLA -Tencor Corporation,False,0.007374718302025134
2008-03-21,LAMR,36187328.49171443,Lamar Advertising Company,True,0.0018449669720548116
2008-03-21,LBTYK,81470135.38035604,"Liberty Global, Inc.",True,0.004153655858293227
2008-03-21,LOGI,49377211.34364456,Logitech International S.A.,True,0.002517437122280325
2008-03-21,LRCX,72117064.90535975,Lam Research Corporation,True,0.0036768009250084947
2008-03-21,MLCMF,90716998.11936899,Millicom Intl Cellular S.A.,True,0.0046250959192114935
2008-03-21,MRVL,90087002.90771607,"Marvell Technology Group, Ltd.",True,0.00459297637885033
2008-03-21,MSFT,1070469165.7581707,Microsoft Corporation,True,0.05457656969287165
2008-03-21,"Maxim Integrated Products, Inc.",146093113.86431298,"Maxim Integrated Products, Inc.",False,0.007448379893144485
2008-03-21,Microchip Technology Incorporated,73168785.95524184,Microchip Technology Incorporated,False,0.0037304216447941944
2008-03-21,"Monster Worldwide, Inc.",50500084.8914453,"Monster Worldwide, Inc.",False,0.0025746854657152573
2008-03-21,NODK,152888094.8350557,"NII Holdings, Inc.",True,0.007794813741380386
2008-03-21,NPKI,70273806.58785695,DENTSPLY International Inc.,True,0.0035828246394272968
2008-03-21,NTRA,129098385.08396398,Altera Corporation,True,0.006581924296513406
2008-03-21,"Network Appliance, Inc.",110812652.89151564,"Network Appliance, Inc.",False,0.0056496484596101374
2008-03-21,"Novellus System, Inc.",216374601.1341522,"Novellus System, Inc.",False,0.011031596122809878
2008-03-21,ORCL,524782763.32090735,Oracle Corporation,True,0.026755411526231208
2008-03-21,PAYX,169911359.77027813,"Paychex, Inc.",True,0.008662724219193504
2008-03-21,PCAR,282960762.5079294,PACCAR Inc.,True,0.014426410651842015
2008-03-21,"PETsMART, Inc.",47091676.328702,"PETsMART, Inc.",False,0.0024009118966890164
2008-03-21,PTEN,45587436.21367137,"Patterson UTI Energy, Inc.",True,0.0023242200422210393
2008-03-21,QCOM,909230050.5222342,QUALCOMM Inc.,True,0.04635598932364779
2008-03-21,ROST,42633282.12725152,"Ross Stores, Inc.",True,0.002173606085707137
2008-03-21,RYAOF,38650666.312032335,Ryanair Holdings Plc,True,0.0019705572576306203
2008-03-21,"Research In Motion, Ltd.",611429009.0860047,"Research In Motion, Ltd.",False,0.031172965083016993
2008-03-21,SBAC,108373059.09002793,EchoStar Communications Corporation,True,0.005525268733983112
2008-03-21,SBUX,290414375.6738286,Starbucks Corporation,True,0.01480642406224631
2008-03-21,SNDK,127581276.02224323,Sandisk Corporation,True,0.006504576334435446
2008-03-21,STHO,210477359.9621002,Sears Holdings Corp.,True,0.010730932447369761
2008-03-21,STN,184909823.74951398,Symantec Corporation,True,0.00942740268059415
2008-03-21,"Sepracor, Inc.",31751462.162714574,"Sepracor, Inc.",False,0.0016188097172762886
2008-03-21,Sigma-Aldrich Corporation,67693581.79885766,Sigma-Aldrich Corporation,False,0.003451275013782211
2008-03-21,Sirius Satellite Radio Inc.,61195459.02435479,Sirius Satellite Radio Inc.,False,0.0031199761199702525
2008-03-21,"Staples, Inc.",114153559.97386768,"Staples, Inc.",False,0.005819980547679441
2008-03-21,"Sun Microsystems, Inc.",95609649.42229392,"Sun Microsystems, Inc.",False,0.004874541800847775
2008-03-21,TEVJF,301287939.9802533,Teva Pharmaceutical Industries Limited,True,0.015360799525979726
2008-03-21,"Tellabs, Inc.",26408565.145539574,"Tellabs, Inc.",False,0.0013464086049909472
2008-03-21,UAL Corp.,55932742.36208639,UAL Corp.,False,0.002851662905652957
2008-03-21,VPER,137020555.2676721,"Juniper Networks, Inc.",True,0.006985826517128709
2008-03-21,VRSN,90600804.36419632,"VeriSign, Inc.",True,0.004619171921790637
2008-03-21,VRTX,49609043.23773594,"Vertex Pharmaceuticals, Inc.",True,0.002529256789702457
2008-03-21,"Virgin Media, Inc.",95797079.01841013,"Virgin Media, Inc.",False,0.004884097671060719
2008-03-21,WEAV,77039925.19677775,"Level 3 Communications, Inc.",True,0.00392778697521626
2008-03-21,WYNN,191865268.7296682,"Wynn Resorts, Ltd.",True,0.009782017591370644
2008-03-21,"Whole Foods Market, Inc.",73899758.44779797,"Whole Foods Market, Inc.",False,0.00376768938912507
2008-03-21,XM Satellite Radio Holdings Inc.,49660480.24850757,XM Satellite Radio Holdings Inc.,False,0.0025318792431957182
2008-03-21,"Xilinx, Inc.",114639371.61483942,"Xilinx, Inc.",False,0.0058447490638863725
2008-03-21,Yahoo! Inc.,191436495.98628733,Yahoo! Inc.,False,0.009760157134049617
2008-06-20,AAPL,2858271363.5759864,Apple Inc.,True,0.131855840652583
2008-06-20,ACI,63224034.58878251,"Patterson Companies, Inc.",True,0.0029166083865886515
2008-06-20,ADSK,123244218.24511349,"Autodesk, Inc.",True,0.005685418889670737
2008-06-20,AKAM,61578301.26576788,"Akamai Technologies, Inc.",True,0.002840688530426158
2008-06-20,ALGN,122182968.80401953,Linear Technology Corporation,True,0.005636462048490178
2008-06-20,AMAT,185072255.41732535,"Applied Materials, Inc.",True,0.00853762806796292
2008-06-20,AMGN,320025641.5694927,Amgen Inc.,True,0.014763206369158262
2008-06-20,AMLX,77701354.03002894,"Amylin Pharmaceuticals, Inc.",True,0.0035844662917713425
2008-06-20,AMZN,325433551.2196153,"Amazon.com, Inc.",True,0.015012680398173483
2008-06-20,AVGO,189839848.4982977,Broadcom Corporation,True,0.008757563446245046
2008-06-20,Adobe Systems Incorporated,307147484.4920419,Adobe Systems Incorporated,False,0.014169119940157049
2008-06-20,"Apollo Group, Inc.",128583391.81238903,"Apollo Group, Inc.",False,0.0059317220322185425
2008-06-20,BBBY-WT,151818558.5720673,Bed Bath & Beyond Inc.,True,0.007003591024380064
2008-06-20,BNSOF,74451988.65336707,Flextronics International Ltd.,True,0.003434568766719307
2008-06-20,"Biogen Idec, Inc.",253272483.5202333,"Biogen Idec, Inc.",False,0.011683794846877921
2008-06-20,CAPTW,67146587.11748849,Activision Inc.,True,0.003097560925863774
2008-06-20,CDNS,76981033.31331041,"Cadence Design Systems, Inc.",True,0.0035512369438330258
2008-06-20,CDW,88021650.40566128,CDW Corporation,True,0.004060555221511841
2008-06-20,CHKP,70901878.65187109,Check Point Software Technologies Ltd.,True,0.003270797494116711
2008-06-20,CHRW,114399774.83264478,"C.H. Robinson Worldwide, Inc.",True,0.005277413010272274
2008-06-20,CLNNW,330165420.5061205,Celgene Corp.,True,0.015230967790539786
2008-06-20,CMCSV,428314071.2055543,Comcast Corporation,True,0.019758694937726917
2008-06-20,COST,168758624.85976326,Costco Wholesale Corporation,True,0.007785058700801142
2008-06-20,CSCO,830906598.4702574,"Cisco Systems, Inc.",True,0.03833082101344063
2008-06-20,CTAS,66414588.544317305,Cintas Corporation,True,0.0030637928629527623
2008-06-20,CTSH,154355640.05015913,Cognizant Technology Solutions Corp.,True,0.007120629950550939
2008-06-20,"Cephalon, Inc.",58053110.75013913,"Cephalon, Inc.",False,0.002678066826685192
2008-06-20,CheckFree Corp.,47775631.55770576,CheckFree Corp.,False,0.002203953110270139
2008-06-20,"Citrix Systems, Inc.",105032179.57337627,"Citrix Systems, Inc.",False,0.004845273443839129
2008-06-20,Dell Inc.,281365527.6337326,Dell Inc.,False,0.01297976415031074
2008-06-20,Discovery Holding Co.,83919411.33427645,Discovery Holding Co.,False,0.003871313504224861
2008-06-20,EA,199062319.46903533,Electronic Arts Inc.,True,0.009183008237190041
2008-06-20,EBAY,452630432.22336745,eBay Inc.,True,0.02088044085187417
2008-06-20,EPAM,61488214.690093674,"BEA Systems, Inc.",True,0.0028365327174692755
2008-06-20,ERIXF,68857774.42735127,LM Ericsson Telephone Company,True,0.003176500261061711
2008-06-20,EXPD,106226859.99999644,"Expeditors International of Washington, Inc.",True,0.004900385632965255
2008-06-20,"Expedia, Inc.",106808586.42002591,"Expedia, Inc.",False,0.00492722144258091
2008-06-20,"Express Scripts, Inc.",156672930.67526886,"Express Scripts, Inc.",False,0.00722752963380142
2008-06-20,FAST,89450422.91595268,Fastenal Company,True,0.004126466388256372
2008-06-20,FISV,113577760.4800638,"Fiserv, Inc.",True,0.0052394924003297495
2008-06-20,FWONB,135969799.6695634,Liberty Media Corp.,True,0.006272466801879626
2008-06-20,"Foster Wheeler, Ltd.",119320873.82244428,"Foster Wheeler, Ltd.",False,0.005504429819279093
2008-06-20,GILD,520103420.7783166,"Gilead Sciences, Inc.",True,0.02399305910800932
2008-06-20,GRMN,174308566.6965108,"Garmin, Ltd.",True,0.008041084862551487
2008-06-20,GTM,66039940.43393662,Infosys Technologies Ltd.,True,0.003046509849809691
2008-06-20,Genzyme Corporation,249309781.54884443,Genzyme Corporation,False,0.011500990160677859
2008-06-20,"Google, Inc.",980567569.8669187,"Google, Inc.",False,0.045234879686057404
2008-06-20,IAC / InterActiveCorp,108518901.84437057,IAC / InterActiveCorp,False,0.005006120556546039
2008-06-20,INTC,644118554.1706833,Intel Corporation,True,0.029714041333655863
2008-06-20,INTU,138006604.1865832,Intuit Inc.,True,0.00636642728976718
2008-06-20,ISRG,93921435.83113793,"Intuitive Surgical, Inc.",True,0.004332720130995041
2008-06-20,Joy Global Inc.,65825765.97520699,Joy Global Inc.,False,0.0030366296985889283
2008-06-20,KLA -Tencor Corporation,159294611.26068717,KLA -Tencor Corporation,False,0.007348471228752153
2008-06-20,LAMR,34567456.91217946,Lamar Advertising Company,True,0.001594642534106679
2008-06-20,LBTYK,76131068.5715062,"Liberty Global, Inc.",True,0.0035120269454459465
2008-06-20,LOGI,54675527.354666,Logitech International S.A.,True,0.0025222544347410164
2008-06-20,LRCX,71706648.8510188,Lam Research Corporation,True,0.0033079226084403593
2008-06-20,MLCMF,99902508.31572367,Millicom Intl Cellular S.A.,True,0.00460863492009065
2008-06-20,MRVL,147915343.0424311,"Marvell Technology Group, Ltd.",True,0.006823530526462712
2008-06-20,MSFT,1039430703.1350986,Microsoft Corporation,True,0.047950313923487725
2008-06-20,"Maxim Integrated Products, Inc.",160885708.5801575,"Maxim Integrated Products, Inc.",False,0.007421870653765583
2008-06-20,Microchip Technology Incorporated,80577459.55974542,Microchip Technology Incorporated,False,0.003717144846109812
2008-06-20,"Monster Worldwide, Inc.",55613449.02720265,"Monster Worldwide, Inc.",False,0.0025655220027454313
2008-06-20,NODK,168368712.39430013,"NII Holdings, Inc.",True,0.007767071522757193
2008-06-20,NPKI,121627752.36063217,DENTSPLY International Inc.,True,0.0056108491791804615
2008-06-20,NTRA,142170185.92729998,Altera Corporation,True,0.006558498825571643
2008-06-20,"Network Appliance, Inc.",122032939.87324288,"Network Appliance, Inc.",False,0.005629541015364403
2008-06-20,"Novellus System, Inc.",238283517.28164962,"Novellus System, Inc.",False,0.010992333997818095
2008-06-20,ORCL,577575241.7326161,Oracle Corporation,True,0.026644310267130565
2008-06-20,PAYX,168211729.56162822,"Paychex, Inc.",True,0.007759829696934161
2008-06-20,PCAR,271357433.2259782,PACCAR Inc.,True,0.01251807751051812
2008-06-20,"PETsMART, Inc.",51859923.537582815,"PETsMART, Inc.",False,0.0023923669044745937
2008-06-20,PTEN,72348443.35951802,"Patterson UTI Energy, Inc.",True,0.0033375294384715365
2008-06-20,QCOM,1156778796.3468323,QUALCOMM Inc.,True,0.05336373676240687
2008-06-20,ROST,51438124.552661695,"Ross Stores, Inc.",True,0.002372908759089266
2008-06-20,RYAOF,30993455.0693336,Ryanair Holdings Plc,True,0.0014297690992440297
2008-06-20,"Research In Motion, Ltd.",673338987.5215391,"Research In Motion, Ltd.",False,0.031062018594600577
2008-06-20,SBAC,140198068.50236428,EchoStar Communications Corporation,True,0.006467522438849154
2008-06-20,SBUX,285444164.40330356,Starbucks Corporation,True,0.013167917062179641
2008-06-20,SNDK,140499462.64724848,Sandisk Corporation,True,0.006481426149619203
2008-06-20,STHO,231789153.5191326,Sears Holdings Corp.,True,0.010692740402779236
2008-06-20,STN,171180148.3222996,Symantec Corporation,True,0.007896766782784378
2008-06-20,"Sepracor, Inc.",34966442.656899534,"Sepracor, Inc.",False,0.0016130482745303747
2008-06-20,Sigma-Aldrich Corporation,74547865.98739517,Sigma-Aldrich Corporation,False,0.003438991715022573
2008-06-20,Sirius Satellite Radio Inc.,67391778.61706407,Sirius Satellite Radio Inc.,False,0.0031088719342268704
2008-06-20,"Staples, Inc.",125712129.04942742,"Staples, Inc.",False,0.005799266881119417
2008-06-20,"Sun Microsystems, Inc.",105290562.89876033,"Sun Microsystems, Inc.",False,0.0048571930085849
2008-06-20,TEVJF,331794719.3281077,Teva Pharmaceutical Industries Limited,True,0.015306129501420384
2008-06-20,"Tellabs, Inc.",29082552.925605442,"Tellabs, Inc.",False,0.0013416166544562584
2008-06-20,UAL Corp.,61596187.86764628,UAL Corp.,False,0.0028415136630420283
2008-06-20,VPER,150894512.00800937,"Juniper Networks, Inc.",True,0.006960963533492162
2008-06-20,VRSN,103321709.4940732,"VeriSign, Inc.",True,0.004766367195436098
2008-06-20,VRTX,100544216.56991541,"Vertex Pharmaceuticals, Inc.",True,0.004638237771096474
2008-06-20,"Virgin Media, Inc.",105496970.59712768,"Virgin Media, Inc.",False,0.004866714868871581
2008-06-20,WEAV,84840569.32182088,"Level 3 Communications, Inc.",True,0.00391380774125544
2008-06-20,WYNN,167283653.4255899,"Wynn Resorts, Ltd.",True,0.0077170163165580456
2008-06-20,"Whole Foods Market, Inc.",81382446.35417242,"Whole Foods Market, Inc.",False,0.0037542799522603375
2008-06-20,XM Satellite Radio Holdings Inc.,54688830.58124574,XM Satellite Radio Holdings Inc.,False,0.0025228681301886972
2008-06-20,"Xilinx, Inc.",126247131.3368509,"Xilinx, Inc.",False,0.005823947244663003
2008-06-20,Yahoo! Inc.,210820315.14135492,Yahoo! Inc.,False,0.009725420138145265
2008-09-19,AAPL,2297934231.101264,Apple Inc.,True,0.11693479709084105
2008-09-19,ACI,57236198.67581756,"Patterson Companies, Inc.",True,0.002912573905651024
2008-09-19,ADSK,119334349.05739465,"Autodesk, Inc.",True,0.006072557562409675
2008-09-19,AKAM,30393536.627167553,"Akamai Technologies, Inc.",True,0.001546633489448317
2008-09-19,ALGN,131054340.71371558,Linear Technology Corporation,True,0.006668951848934338
2008-09-19,AMAT,146876176.9011219,"Applied Materials, Inc.",True,0.007474076373012745
2008-09-19,AMGN,424882429.1240629,Amgen Inc.,True,0.0216209584959599
2008-09-19,AMLX,70342396.93130621,"Amylin Pharmaceuticals, Inc.",True,0.0035795079775210576
2008-09-19,AMZN,325032305.87089,"Amazon.com, Inc.",True,0.016539893187789766
2008-09-19,AVGO,171860453.95406502,Broadcom Corporation,True,0.008745449299228802
2008-09-19,Adobe Systems Incorporated,278058092.298387,Adobe Systems Incorporated,False,0.01414952010475769
2008-09-19,"Apollo Group, Inc.",116405487.37600127,"Apollo Group, Inc.",False,0.005923516810161191
2008-09-19,BBBY-WT,137440092.80054423,Bed Bath & Beyond Inc.,True,0.006993903109261691
2008-09-19,BNSOF,60468620.24895429,Flextronics International Ltd.,True,0.0030770618860514274
2008-09-19,"Biogen Idec, Inc.",229285496.88687232,"Biogen Idec, Inc.",False,0.011667632907618049
2008-09-19,CAPTW,60787253.2282453,Activision Inc.,True,0.003093276137214738
2008-09-19,CDNS,52982319.151124306,"Cadence Design Systems, Inc.",True,0.002696107075427384
2008-09-19,CDW,79685276.38515581,CDW Corporation,True,0.004054938343801174
2008-09-19,CHKP,70394156.45741402,Check Point Software Technologies Ltd.,True,0.0035821418604238043
2008-09-19,CHRW,109831934.59141262,"C.H. Robinson Worldwide, Inc.",True,0.005589008950611431
2008-09-19,CLNNW,298896040.51504207,Celgene Corp.,True,0.015209899124106845
2008-09-19,CMCSV,387749207.0004489,Comcast Corporation,True,0.019731363164820683
2008-09-19,COST,162679185.55206114,Costco Wholesale Corporation,True,0.008278242821735164
2008-09-19,CSCO,819103990.1421713,"Cisco Systems, Inc.",True,0.04168167982669832
2008-09-19,CTAS,75754931.21312048,Cintas Corporation,True,0.003854935180538898
2008-09-19,CTSH,117278490.80339147,Cognizant Technology Solutions Corp.,True,0.005967941266379226
2008-09-19,"Cephalon, Inc.",52555003.840797886,"Cephalon, Inc.",False,0.0026743623150985024
2008-09-19,CheckFree Corp.,43250886.43084907,CheckFree Corp.,False,0.002200904429874205
2008-09-19,"Citrix Systems, Inc.",95084768.57758968,"Citrix Systems, Inc.",False,0.004838571082481105
2008-09-19,Dell Inc.,254717898.73764002,Dell Inc.,False,0.012961809524904009
2008-09-19,Discovery Holding Co.,75971553.08305036,Discovery Holding Co.,False,0.0038659584004652357
2008-09-19,EA,184134688.273591,Electronic Arts Inc.,True,0.009370047288228411
2008-09-19,EBAY,372291218.71186763,eBay Inc.,True,0.01894475373993232
2008-09-19,EPAM,55664775.193703696,"BEA Systems, Inc.",True,0.0028326090034628947
2008-09-19,ERIXF,62336377.03022774,LM Ericsson Telephone Company,True,0.003172106277347424
2008-09-19,EXPD,95084143.60612974,"Expeditors International of Washington, Inc.",True,0.004838539279607957
2008-09-19,"Expedia, Inc.",96692935.08998054,"Expedia, Inc.",False,0.004920405724338801
2008-09-19,"Express Scripts, Inc.",141834715.95220384,"Express Scripts, Inc.",False,0.007217531949275861
2008-09-19,FAST,99037840.35368027,Fastenal Company,True,0.0050397307326427
2008-09-19,FISV,121503428.16805956,"Fiserv, Inc.",True,0.006182935319199532
2008-09-19,FWONB,123092341.67695825,Liberty Media Corp.,True,0.006263790234994455
2008-09-19,"Foster Wheeler, Ltd.",108020205.99750358,"Foster Wheeler, Ltd.",False,0.005496815661245226
2008-09-19,GILD,441593487.47442067,"Gilead Sciences, Inc.",True,0.0224713327977674
2008-09-19,GRMN,152023954.8400273,"Garmin, Ltd.",True,0.007736030940992756
2008-09-19,GTM,59785415.08463927,Infosys Technologies Ltd.,True,0.003042295679003672
2008-09-19,Genzyme Corporation,225698095.37409842,Genzyme Corporation,False,0.011485081091163947
2008-09-19,"Google, Inc.",887699758.6282531,"Google, Inc.",False,0.04517230726095965
2008-09-19,IAC / InterActiveCorp,98241269.5811722,IAC / InterActiveCorp,False,0.0049991956988758345
2008-09-19,INTC,557169650.2207801,Intel Corporation,True,0.02835264783122973
2008-09-19,INTU,153319175.8899684,Intuit Inc.,True,0.007801940751905866
2008-09-19,ISRG,96647550.96193387,"Intuitive Surgical, Inc.",True,0.004918096265811896
2008-09-19,Joy Global Inc.,59591524.70812557,Joy Global Inc.,False,0.003032429194781175
2008-09-19,KLA -Tencor Corporation,144208101.8303357,KLA -Tencor Corporation,False,0.007338306248349083
2008-09-19,LAMR,38428667.878097065,Lamar Advertising Company,True,0.001955516576574544
2008-09-19,LBTYK,70421239.95912997,"Liberty Global, Inc.",True,0.003583520056429069
2008-09-19,LOGI,49921141.10658214,Logitech International S.A.,True,0.002540333150894336
2008-09-19,LRCX,65354875.49540293,Lam Research Corporation,True,0.003325708369507877
2008-09-19,MLCMF,90440919.36495613,Millicom Intl Cellular S.A.,True,0.004602259895655047
2008-09-19,MRVL,93643058.21777202,"Marvell Technology Group, Ltd.",True,0.004765206881666599
2008-09-19,MSFT,930087542.4663523,Microsoft Corporation,True,0.04732929105760345
2008-09-19,"Maxim Integrated Products, Inc.",145648509.1514136,"Maxim Integrated Products, Inc.",False,0.007411604141534513
2008-09-19,Microchip Technology Incorporated,72946111.61959149,Microchip Technology Incorporated,False,0.0037120030005014016
2008-09-19,"Monster Worldwide, Inc.",50346398.1422847,"Monster Worldwide, Inc.",False,0.002561973171965566
2008-09-19,NODK,152422810.97798762,"NII Holdings, Inc.",True,0.00775632750167303
2008-09-19,NPKI,107062450.29745868,DENTSPLY International Inc.,True,0.005448078422845816
2008-09-19,NTRA,128705500.37558998,Altera Corporation,True,0.006549426596810011
2008-09-19,"Network Appliance, Inc.",110475417.09428148,"Network Appliance, Inc.",False,0.005621753793734472
2008-09-19,"Novellus System, Inc.",215716108.99259022,"Novellus System, Inc.",False,0.01097712854130972
2008-09-19,ORCL,524521664.0665405,Oracle Corporation,True,0.026691292347378038
2008-09-19,PAYX,172427213.6673651,"Paychex, Inc.",True,0.00877428995583987
2008-09-19,PCAR,266747676.59282646,PACCAR Inc.,True,0.013573967877177639
2008-09-19,"PETsMART, Inc.",46948362.3785762,"PETsMART, Inc.",False,0.0023890575953756086
2008-09-19,PTEN,49937096.60849316,"Patterson UTI Energy, Inc.",True,0.002541145077255498
2008-09-19,QCOM,1165270390.2302668,QUALCOMM Inc.,True,0.059297021991895627
2008-09-19,ROST,51781099.53894426,"Ross Stores, Inc.",True,0.0026349807082273547
2008-09-19,RYAOF,28805684.61386672,Ryanair Holdings Plc,True,0.001465832589895751
2008-09-19,"Research In Motion, Ltd.",609568249.1100382,"Research In Motion, Ltd.",False,0.0310190511799554
2008-09-19,SBAC,116119431.24037296,EchoStar Communications Corporation,True,0.005908960294259403
2008-09-19,SBUX,267386500.8860222,Starbucks Corporation,True,0.013606475678354239
2008-09-19,SNDK,127193008.32709444,Sandisk Corporation,True,0.006472460533813692
2008-09-19,STHO,209836814.8760075,Sears Holdings Corp.,True,0.010677949367573969
2008-09-19,STN,174455148.76607862,Symantec Corporation,True,0.008877485328480197
2008-09-19,"Sepracor, Inc.",31654833.038003735,"Sepracor, Inc.",False,0.0016108169799400585
2008-09-19,Sigma-Aldrich Corporation,67487570.13475716,Sigma-Aldrich Corporation,False,0.0034342346325898694
2008-09-19,Sirius Satellite Radio Inc.,61009223.07681014,Sirius Satellite Radio Inc.,False,0.0031045714993060084
2008-09-19,"Staples, Inc.",113806156.80464123,"Staples, Inc.",False,0.005791244881391351
2008-09-19,"Sun Microsystems, Inc.",95318680.87759379,"Sun Microsystems, Inc.",False,0.004850474159152244
2008-09-19,TEVJF,300371031.3422501,Teva Pharmaceutical Industries Limited,True,0.015284956865427739
2008-09-19,"Tellabs, Inc.",26328196.04247889,"Tellabs, Inc.",False,0.001339760825321673
2008-09-19,UAL Corp.,55762522.42357055,UAL Corp.,False,0.002837583059001984
2008-09-19,VPER,136603561.04375076,"Juniper Networks, Inc.",True,0.00695133458405468
2008-09-19,VRSN,72905530.9095832,"VeriSign, Inc.",True,0.003709937973127512
2008-09-19,VRTX,88157022.80765136,"Vertex Pharmaceuticals, Inc.",True,0.004486039432558105
2008-09-19,"Virgin Media, Inc.",95505540.06981097,"Virgin Media, Inc.",False,0.004859982848056714
2008-09-19,WEAV,76805469.83527647,"Level 3 Communications, Inc.",True,0.003908393856142086
2008-09-19,WYNN,179754261.81486598,"Wynn Resorts, Ltd.",True,0.009147140874202415
2008-09-19,"Whole Foods Market, Inc.",73674859.54586524,"Whole Foods Market, Inc.",False,0.003749086738467372
2008-09-19,XM Satellite Radio Holdings Inc.,49509348.66551016,XM Satellite Radio Holdings Inc.,False,0.00251937830158291
2008-09-19,"Xilinx, Inc.",114290489.97657739,"Xilinx, Inc.",False,0.005815891105124905
2008-09-19,Yahoo! Inc.,190853897.90151036,Yahoo! Inc.,False,0.009711967176020426
2008-12-19,AAPL,1467703535.7574978,Apple Inc.,True,0.10616875094928749
2008-12-19,ACI,39896356.88591952,"Patterson Companies, Inc.",True,0.0028859686406757655
2008-12-19,ADSK,61889449.89726582,"Autodesk, Inc.",True,0.0044768752220386236
2008-12-19,AKAM,26798601.940455943,"Akamai Technologies, Inc.",True,0.0019385209791273918
2008-12-19,ALGN,85386946.21849658,Linear Technology Corporation,True,0.0061766052929163266
2008-12-19,AMAT,94075375.86513884,"Applied Materials, Inc.",True,0.0068050971516749065
2008-12-19,AMGN,409720719.6398241,Amgen Inc.,True,0.02963782261364707
2008-12-19,AMLX,49032001.37517373,"Amylin Pharmaceuticals, Inc.",True,0.003546810521144681
2008-12-19,AMZN,206897103.05947185,"Amazon.com, Inc.",True,0.014966242481328655
2008-12-19,AVGO,119794922.86626035,Broadcom Corporation,True,0.008665562915751207
2008-12-19,Adobe Systems Incorporated,193819735.44727096,Adobe Systems Incorporated,False,0.014020269571087308
2008-12-19,"Apollo Group, Inc.",81140169.60030076,"Apollo Group, Inc.",False,0.005869407716478121
2008-12-19,BBBY-WT,95802291.55087382,Bed Bath & Beyond Inc.,True,0.006930016440129565
2008-12-19,BNSOF,25699163.493173994,Flextronics International Ltd.,True,0.0018589912894797444
2008-12-19,"Biogen Idec, Inc.",159822913.19477433,"Biogen Idec, Inc.",False,0.011561053478152259
2008-12-19,CAPTW,42371611.06112184,Activision Inc.,True,0.0030650202254548452
2008-12-19,CDNS,23429008.957723822,"Cadence Design Systems, Inc.",True,0.0016947759247152164
2008-12-19,CDW,55544433.3964567,CDW Corporation,True,0.004017898010202823
2008-12-19,CHKP,55610490.84790629,Check Point Software Technologies Ltd.,True,0.004022676384677255
2008-12-19,CHRW,101552851.4340006,"C.H. Robinson Worldwide, Inc.",True,0.007345992654110374
2008-12-19,CLNNW,208344777.95630872,Celgene Corp.,True,0.015070962427716522
2008-12-19,CMCSV,270279667.45908684,Comcast Corporation,True,0.019551124598408832
2008-12-19,COST,132809492.82058585,Costco Wholesale Corporation,True,0.0096069932540516
2008-12-19,CSCO,561131699.790498,"Cisco Systems, Inc.",True,0.04059038506987081
2008-12-19,CTAS,56344139.613294825,Cintas Corporation,True,0.004075746075632647
2008-12-19,CTSH,79450973.73136818,Cognizant Technology Solutions Corp.,True,0.005747216953054832
2008-12-19,"Cephalon, Inc.",36633341.10025772,"Cephalon, Inc.",False,0.002649933023228864
2008-12-19,CheckFree Corp.,30147928.069978185,CheckFree Corp.,False,0.002180799997355458
2008-12-19,"Citrix Systems, Inc.",66278612.999317914,"Citrix Systems, Inc.",False,0.004794372559140198
2008-12-19,Dell Inc.,177550508.74058136,Dell Inc.,False,0.012843408279771719
2008-12-19,Discovery Holding Co.,52955791.35410957,Discovery Holding Co.,False,0.0038306443274289627
2008-12-19,EA,73747159.48580605,Electronic Arts Inc.,True,0.005334622161705813
2008-12-19,EBAY,232179936.35598344,eBay Inc.,True,0.0167951178407958
2008-12-19,EPAM,38800999.86515676,"BEA Systems, Inc.",True,0.0028067341877329953
2008-12-19,ERIXF,43451424.142602324,LM Ericsson Telephone Company,True,0.0031431302819658943
2008-12-19,EXPD,79755569.40693358,"Expeditors International of Washington, Inc.",True,0.005769250382580259
2008-12-19,"Expedia, Inc.",67399581.66241395,"Expedia, Inc.",False,0.004875459672385296
2008-12-19,"Express Scripts, Inc.",98865553.22257902,"Express Scripts, Inc.",False,0.007151602514968526
2008-12-19,FAST,63231650.741165526,Fastenal Company,True,0.004573965529207752
2008-12-19,FISV,85955831.874559,"Fiserv, Inc.",True,0.006217756573175348
2008-12-19,FWONB,85801225.57199724,Liberty Media Corp.,True,0.006206572871813344
2008-12-19,"Foster Wheeler, Ltd.",75295229.05209583,"Foster Wheeler, Ltd.",False,0.005446604321747939
2008-12-19,GILD,471913976.69460523,"Gilead Sciences, Inc.",True,0.03413667422646015
2008-12-19,GRMN,81569404.49189843,"Garmin, Ltd.",True,0.0059004571288386745
2008-12-19,GTM,41673282.15312396,Infosys Technologies Ltd.,True,0.003014505454516687
2008-12-19,Genzyme Corporation,157322323.4568471,Genzyme Corporation,False,0.011380169203743722
