Date,Ticker,Name,Value,IsMapped,Weight
2005-06-30,EA,Electronic Arts Inc.,219469860.3068804,True,0.010826575546217087
2005-06-30,PCAR,PACCAR Inc.,230529293.54223368,True,0.011372143804443853
2005-06-30,"Apollo Group, Inc.","Apollo Group, Inc.",226900585.2906584,False,0.011193137521002804
2005-06-30,"Xilinx, Inc.","Xilinx, Inc.",216786561.77137417,False,0.010694206872600169
2005-06-30,TEVJF,Teva Pharmaceutical Industries Limited,202945421.6614076,True,0.010011415400291428
2005-06-30,Adobe Systems Incorporated,Adobe Systems Incorporated,202741735.9398728,False,0.010001367465468858
2005-06-30,Chiron Corporation,Chiron Corporation,202319502.077462,False,0.00998053842405438
2005-06-30,AMZN,"Amazon.com, Inc.",149732723.68275875,True,0.00738640213478741
2005-06-30,INTU,Intuit Inc.,224305015.4367775,True,0.01106509655415099
2005-06-30,PAYX,"Paychex, Inc.",205257269.55599242,True,0.010125460198274566
2005-06-30,"PeopleSoft, Inc.","PeopleSoft, Inc.",179468030.82340348,False,0.008853262088577911
2005-06-30,NTRA,Altera Corporation,178391588.67783192,True,0.008800160572980888
2005-06-30,COST,Costco Wholesale Corporation,170081796.161202,True,0.008390233686761138
2005-06-30,"Staples, Inc.","Staples, Inc.",173800077.5580929,False,0.008573658665431298
2005-06-30,KLA -Tencor Corporation,KLA -Tencor Corporation,172121344.7030898,False,0.00849084579968657
2005-06-30,CTAS,Cintas Corporation,136968381.80745775,True,0.006756729744157305
2005-06-30,"Network Appliance, Inc.","Network Appliance, Inc.",150122764.0973779,False,0.0074056430547435595
2005-06-30,FISV,"Fiserv, Inc.",169160279.10594586,True,0.00834477471575752
2005-06-30,VPER,"Juniper Networks, Inc.",144452548.83858123,True,0.00712592804614586
2005-06-30,MARA,Kmart Holding Corporation,143011038.85918784,True,0.007054817522492607
2005-06-30,BNSOF,Flextronics International Ltd.,143028374.45467126,True,0.007055672697475986
2005-06-30,VERITAS Software Corporation,VERITAS Software Corporation,137370211.79774556,False,0.006776552250721548
2005-06-30,SBAC,EchoStar Communications Corporation,193734406.55855912,True,0.009557030681000616
2005-06-30,MRVL,"Marvell Technology Group, Ltd.",133499994.89793585,True,0.006585632205538823
2005-06-30,AVGO,Broadcom Corporation,113843992.21784833,True,0.005615990188839815
2005-06-30,"MedImmune, Inc.","MedImmune, Inc.",110237009.33343306,False,0.005438055630365912
2005-06-30,"Sun Microsystems, Inc.","Sun Microsystems, Inc.",102274451.68378909,False,0.0050452580416016175
2005-06-30,JDS Uniphase Corporation,JDS Uniphase Corporation,96092746.34703028,False,0.004740310930689484
2005-06-30,EXPD,"Expeditors International of Washington, Inc",84777451.72086649,True,0.004182120881602248
2005-06-30,"Whole Foods Market, Inc.","Whole Foods Market, Inc.",91358267.00192495,False,0.004506756317631846
2005-06-30,ACI,"Patterson Companies, Inc.",87782819.14157994,True,0.004330377400192075
2005-06-30,CDW,CDW Corporation,87474030.4537835,True,0.004315144675062662
2005-06-30,Smurfit-Stone Container Corporation,Smurfit-Stone Container Corporation,84027412.8673511,False,0.004145121029782832
2005-06-30,VRSN,"VeriSign, Inc.",94497068.67828535,True,0.0046615952254718184
2005-06-30,Microchip Technology Incorporated,Microchip Technology Incorporated,80090812.84337029,False,0.0039509262665689965
2005-06-30,MIRM,"Millennium Pharmaceuticals, Inc.",79986786.73562635,True,0.00394579459831763
2005-06-30,"Express Scripts, Inc.","Express Scripts, Inc.",78883511.71693452,False,0.003891369401521044
2005-06-30,Pixar,Pixar,78257484.8408697,False,0.0038604871325015034
2005-06-30,"Siebel System, Inc.","Siebel System, Inc.",77865330.17643431,False,0.0038411419153752224
2005-06-30,GRMN,"Garmin, Ltd.",59727293.39638619,True,0.0029463820372549613
2005-06-30,SNDK,Sandisk Corporation,75447235.51586537,True,0.0037218559027812964
2005-06-30,CHKP,Check Point Software Technologies Ltd.,62452738.019484885,True,0.003080829801826141
2005-06-30,FAST,Fastenal Company,75797107.24244909,True,0.003739115278050627
2005-06-30,"PETsMART, Inc.","PETsMART, Inc.",70853071.62308675,False,0.003495223132398514
2005-06-30,NPKI,DENTSPLY International Inc.,102573762.41622934,True,0.0050600232136941625
2005-06-30,Sanmina-SCI Corporation,Sanmina-SCI Corporation,68391814.03198497,False,0.0033738078673981
2005-06-30,CHRW,"Robinson (C.H.) Worldwide, Inc.",78815155.98325062,True,0.0038879973735181507
2005-06-30,"Novellus System, Inc.","Novellus System, Inc.",67413940.86104734,False,0.003325568816509876
2005-06-30,Sigma-Aldrich Corporation,Sigma-Aldrich Corporation,67112498.23825812,False,0.003310698477029485
2005-06-30,"Comverse Technology, Inc.","Comverse Technology, Inc.",66685707.90593997,False,0.0032896446623107956
2005-06-30,LAMR,Lamar Advertising Company,62339533.03948356,True,0.0030752453344807
2005-06-30,"Citrix Systems, Inc.","Citrix Systems, Inc.",61384874.80535575,False,0.0030281514898947014
2005-06-30,American Power Conversion Corporation,American Power Conversion Corporation,61081396.58529533,False,0.0030131807332198605
2005-06-30,Mercury Interactive Corporation,Mercury Interactive Corporation,60334633.59216558,False,0.0029763424814939357
2005-06-30,ROST,"Ross Stores, Inc.",61112110.82590819,True,0.0030146958845298165
2005-06-30,PTEN,"Patterson-UTI Energy, Inc.",83552679.96129565,True,0.004121702180085212
2005-06-30,LRCX,Lam Research Corporation,58027430.74331699,True,0.002862526826312041
2005-06-30,LAUR,Career Education Corporation,51631169.72103771,True,0.002546995558947128
2005-06-30,"Dollar Tree Stores, Inc.","Dollar Tree Stores, Inc.",51322006.00298965,False,0.0025317443333578086
2005-06-30,Molex Incorporated,Molex Incorporated,51318812.832028456,False,0.0025315868123816023
2005-06-30,CDRE,Lincare Holdings Inc.,49933203.03108338,True,0.0024632338769647096
2005-06-30,GNTX,Gentex Corporation,54287427.06060197,True,0.0026780302746788193
2005-06-30,Qlogic Corporation,Qlogic Corporation,48610805.02199597,False,0.0023979992159158863
2005-06-30,Invitrogen Corporation,Invitrogen Corporation,47428533.4736124,False,0.0023396770744755087
2005-06-30,NVDA,NVIDIA Corporation,53986560.061097056,True,0.002663188331029022
2005-06-30,EPAM,"BEA Systems, Inc.",45487717.46994292,True,0.0022439354949453922
2005-06-30,HSIC,"Henry Schein, Inc.",54573145.338627085,True,0.0026921249231086704
2005-06-30,"Cephalon, Inc.","Cephalon, Inc.",43345924.624666296,False,0.002138279611211239
2005-06-30,Intersil Corporation,Intersil Corporation,42210551.54436111,False,0.0020822709984118443
2005-06-30,SNPS,"Synopsys, Inc.",39241446.89959717,True,0.0019358033435994122
2005-06-30,"Tellabs, Inc.","Tellabs, Inc.",38015439.525920816,False,0.0018753236885216435
2005-06-30,RYAOF,Ryanair Holdings plc,28060300.580032196,True,0.001384230908310072
2005-06-30,WEAV,"Level 3 Communications, Inc.",30421970.703741282,True,0.0015007334657629631
2005-06-30,AHG,First Health Group Corp.,26715625.47360863,True,0.0013178973051243968
2005-06-30,Compuware Corporation,Compuware Corporation,21392565.186379895,False,0.001055307652694827
2005-09-30,September,September,2116.3340577792596,False,9.875607127046923e-08
2005-09-30,MSFT,Microsoft Corporation,1811553266.566224,True,0.084533858369691
2005-09-30,QCOM,QUALCOMM Inc.,1642754747.0096877,True,0.07665708741928288
2005-09-30,EBAY,eBay Inc.,811965192.7615769,True,0.037889336114377406
2005-09-30,INTC,Intel Corporation,884956436.0513011,True,0.041295380825487005
2005-09-30,CSCO,"Cisco Systems, Inc.",769422474.8374248,True,0.03590413360444584
2005-09-30,AMGN,Amgen Inc.,758354732.1208446,True,0.035387671288629435
2005-09-30,FULO,"Nextel Communications, Inc.",488614820.4311704,True,0.022800597029063736
2005-09-30,DELL,Dell Inc.,611532683.1531606,True,0.02853640474182358
2005-09-30,CMCSV,Comcast Corporation,502642116.98709464,True,0.02345516320840429
2005-09-30,SBUX,Starbucks Corporation,412949600.9563721,True,0.0192697745770592
2005-09-30,ORCL,Oracle Corporation,387922383.57123417,True,0.018101910905110485
2005-09-30,BIIB,"Biogen Idec, Inc.",242238788.86825782,True,0.011303768896980542
2005-09-30,Yahoo! Inc.,Yahoo! Inc.,415037510.9915273,False,0.019367204277006705
2005-09-30,POAI,"Apple Computer, Inc.",392475046.549735,True,0.018314355206104742
2005-09-30,"Maxim Integrated Products, Inc.","Maxim Integrated Products, Inc.",360096061.62587637,False,0.016803430533767615
2005-09-30,STN,Symantec Corporation,338459193.4147655,True,0.01579377324867511
2005-09-30,"Biomet, Inc.","Biomet, Inc.",299966853.3561513,False,0.013997576535673887
2005-09-30,IAC/InterActiveCorp,IAC/InterActiveCorp,296894161.2439536,False,0.0138541932167177
2005-09-30,GILD,"Gilead Sciences, Inc.",413677194.72793347,True,0.01930372682675066
2005-09-30,Genzyme Corporation,Genzyme Corporation,291005447.99946886,False,0.013579403807774424
2005-09-30,BBBY-WT,Bed Bath & Beyond Inc.,280635051.0016231,True,0.013095482254247576
2005-09-30,ALGN,Linear Technology Corporation,204722302.43484208,True,0.009553109167994393
2005-09-30,AMAT,"Applied Materials, Inc.",274705735.81497204,True,0.012818798206658023
2005-09-30,"Research In Motion, Ltd.","Research In Motion, Ltd.",267153674.62048936,False,0.012466390754337437
2005-09-30,EA,Electronic Arts Inc.,220555359.4681629,True,0.010291938892472194
2005-09-30,PCAR,PACCAR Inc.,230841975.15598086,True,0.010771950896372966
2005-09-30,"Apollo Group, Inc.","Apollo Group, Inc.",243433752.86631823,False,0.011359530391402615
2005-09-30,"Xilinx, Inc.","Xilinx, Inc.",232582768.50802034,False,0.010853182832186335
2005-09-30,TEVJF,Teva Pharmaceutical Industries Limited,217733090.28175437,True,0.010160241244885368
2005-09-30,Adobe Systems Incorporated,Adobe Systems Incorporated,217514562.9494649,False,0.010150043941334543
2005-09-30,Chiron Corporation,Chiron Corporation,217061562.91166312,False,0.01012890526341447
2005-09-30,AMZN,"Amazon.com, Inc.",204983157.01730978,True,0.009565281619523355
2005-09-30,INTU,Intuit Inc.,222813263.8234555,True,0.010397301163902613
2005-09-30,PAYX,"Paychex, Inc.",234978313.84391856,True,0.010964967947137352
2005-09-30,"PeopleSoft, Inc.","PeopleSoft, Inc.",192545013.5216899,False,0.008984871272201014
2005-09-30,NTRA,Altera Corporation,191390136.1514783,True,0.008930980369929684
2005-09-30,COST,Costco Wholesale Corporation,164262119.2556652,True,0.0076650855268439785
2005-09-30,"Staples, Inc.","Staples, Inc.",186464063.43212545,False,0.008701111372278905
2005-09-30,KLA -Tencor Corporation,KLA -Tencor Corporation,184663009.29015443,False,0.008617067442374424
2005-09-30,CTAS,Cintas Corporation,145661964.79871726,True,0.006797132675808926
2005-09-30,"Network Appliance, Inc.","Network Appliance, Inc.",161061496.63772705,False,0.007515732491483081
2005-09-30,FISV,"Fiserv, Inc.",180913544.70337912,True,0.008442103385732898
2005-09-30,VPER,"Juniper Networks, Inc.",154978119.7339586,True,0.007231859347323556
2005-09-30,MARA,Kmart Holding Corporation,153431573.77142408,True,0.007159691722019931
2005-09-30,BNSOF,Flextronics International Ltd.,142741605.90251288,True,0.006660857795088281
2005-09-30,VERITAS Software Corporation,VERITAS Software Corporation,147379726.44331887,False,0.0068772898659162215
2005-09-30,SBAC,EchoStar Communications Corporation,221431218.90441927,True,0.01033280977322559
2005-09-30,MRVL,"Marvell Technology Group, Ltd.",162119750.94680604,True,0.007565114599938752
2005-09-30,AVGO,Broadcom Corporation,122139263.02293994,True,0.005699475335511587
2005-09-30,"MedImmune, Inc.","MedImmune, Inc.",118269456.43362243,False,0.005518895670438015
2005-09-30,"Sun Microsystems, Inc.","Sun Microsystems, Inc.",109726705.0406094,False,0.005120258904038498
2005-09-30,JDS Uniphase Corporation,JDS Uniphase Corporation,103094568.20714441,False,0.004810778566851821
2005-09-30,EXPD,"Expeditors International of Washington, Inc",96640503.8046007,True,0.004509607756043896
2005-09-30,"Whole Foods Market, Inc.","Whole Foods Market, Inc.",98015109.84712885,False,0.0045737520208898605
2005-09-30,ACI,"Patterson Companies, Inc.",94179136.08925301,True,0.004394751122410747
2005-09-30,CDW,CDW Corporation,93847847.43692687,True,0.004379291953457737
2005-09-30,Smurfit-Stone Container Corporation,Smurfit-Stone Container Corporation,90150091.2029114,False,0.004206740802166223
2005-09-30,VRSN,"VeriSign, Inc.",70215656.11550637,True,0.0032765254210018325
2005-09-30,Microchip Technology Incorporated,Microchip Technology Incorporated,85926649.83918065,False,0.004009659214413055
2005-09-30,MIRM,"Millennium Pharmaceuticals, Inc.",85815043.84322543,True,0.00400445126075836
2005-09-30,"Express Scripts, Inc.","Express Scripts, Inc.",84631378.41592048,False,0.0039492169999526825
2005-09-30,Pixar,Pixar,83959735.93584307,False,0.003917875647018826
2005-09-30,"Siebel System, Inc.","Siebel System, Inc.",83539006.8242577,False,0.003898242851347199
2005-09-30,GRMN,"Garmin, Ltd.",94767319.20594783,True,0.004422197948954451
2005-09-30,SNDK,Sandisk Corporation,80944717.09488457,True,0.003777183578843188
2005-09-30,CHKP,Check Point Software Technologies Ltd.,76593574.15120701,True,0.0035741429572200023
2005-09-30,FAST,Fastenal Company,75979035.80909017,True,0.0035454662971769225
2005-09-30,"PETsMART, Inc.","PETsMART, Inc.",76015798.3075249,False,0.0035471817730027525
2005-09-30,NPKI,DENTSPLY International Inc.,115156144.98272108,True,0.005373616901047984
2005-09-30,Sanmina-SCI Corporation,Sanmina-SCI Corporation,73375200.56995139,False,0.0034239615954462423
2005-09-30,CHRW,"Robinson (C.H.) Worldwide, Inc.",87054064.93752204,True,0.004062268624252651
2005-09-30,"Novellus System, Inc.","Novellus System, Inc.",72326074.42722376,False,0.0033750054414108813
2005-09-30,Sigma-Aldrich Corporation,Sigma-Aldrich Corporation,72002667.11275849,False,0.003359914045192348
2005-09-30,"Comverse Technology, Inc.","Comverse Technology, Inc.",71544778.59673646,False,0.0033385472525747162
2005-09-30,LAMR,Lamar Advertising Company,66100035.06779815,True,0.003084475132903077
2005-09-30,"Citrix Systems, Inc.","Citrix Systems, Inc.",65857698.97400115,False,0.0030731668233937846
2005-09-30,American Power Conversion Corporation,American Power Conversion Corporation,65532107.73796329,False,0.0030579735172174736
2005-09-30,Mercury Interactive Corporation,Mercury Interactive Corporation,64730931.67362485,False,0.0030205876422327725
2005-09-30,ROST,"Ross Stores, Inc.",50199897.67048358,True,0.0023425151874740687
2005-09-30,PTEN,"Patterson-UTI Energy, Inc.",108451413.75728045,True,0.005060749037718433
2005-09-30,LRCX,Lam Research Corporation,61074110.2759286,True,0.0028499466636751542
2005-09-30,LAUR,Career Education Corporation,55393287.74304174,True,0.0025848582137348104
2005-09-30,"Dollar Tree Stores, Inc.","Dollar Tree Stores, Inc.",55061596.73379143,False,0.0025693802693011847
2005-09-30,Molex Incorporated,Molex Incorporated,55058170.89163403,False,0.0025692204066788287
2005-09-30,CDRE,Lincare Holdings Inc.,53571598.287952445,True,0.002499851362855966
2005-09-30,GNTX,Gentex Corporation,52413659.441846795,True,0.0024458176006564155
2005-09-30,Qlogic Corporation,Qlogic Corporation,52152843.41906251,False,0.00243364694846666
2005-09-30,Invitrogen Corporation,Invitrogen Corporation,50884425.36028399,False,0.002374457812539355
2005-09-30,NVDA,NVIDIA Corporation,69261138.38728487,True,0.00323198404982715
2005-09-30,EPAM,"BEA Systems, Inc.",48802191.31584091,True,0.0022772929755709437
2005-09-30,HSIC,"Henry Schein, Inc.",56018962.82391227,True,0.0026140545557071376
2005-09-30,"Cephalon, Inc.","Cephalon, Inc.",46504336.202245556,False,0.002170066452171534
2005-09-30,Intersil Corporation,Intersil Corporation,45286233.88008525,False,0.002113225236910737
2005-09-30,SNPS,"Synopsys, Inc.",44490901.50201416,True,0.0020761120502076325
2005-09-30,"Tellabs, Inc.","Tellabs, Inc.",40785443.98112874,False,0.0019032015280350384
2005-09-30,RYAOF,Ryanair Holdings plc,30841890.400122084,True,0.0014391980865565916
2005-09-30,WEAV,"Level 3 Communications, Inc.",32638675.16478295,True,0.0015230427913300614
2005-09-30,AHG,First Health Group Corp.,28662266.167716715,True,0.0013374886587623157
2005-09-30,Compuware Corporation,Compuware Corporation,22951339.7688543,False,0.001070995449718431
2005-12-31,September,September,2172.514248498009,False,9.710601823334406e-08
2005-12-31,MSFT,Microsoft Corporation,1846519952.8992152,True,0.08253487881077488
2005-12-31,QCOM,QUALCOMM Inc.,1584605364.134297,True,0.07082794393116768
2005-12-31,EBAY,eBay Inc.,851775449.3908358,True,0.0380722576970188
2005-12-31,INTC,Intel Corporation,899163270.4009503,True,0.040190376192318904
2005-12-31,CSCO,"Cisco Systems, Inc.",735073534.287087,True,0.032855970483360426
2005-12-31,AMGN,Amgen Inc.,750644603.203536,True,0.03355195878500619
2005-12-31,FULO,"Nextel Communications, Inc.",879506741.2935112,True,0.039311777916044816
2005-12-31,DELL,Dell Inc.,627766425.9519434,True,0.028059607915996838
2005-12-31,CMCSV,Comcast Corporation,515985251.49452794,True,0.023063265649191977
2005-12-31,SBUX,Starbucks Corporation,494715257.4550608,True,0.02211254947761907
2005-12-31,ORCL,Oracle Corporation,381978441.5182834,True,0.01707349239824918
2005-12-31,BIIB,"Biogen Idec, Inc.",277826043.3493348,True,0.01241813757945674
2005-12-31,Yahoo! Inc.,Yahoo! Inc.,426055094.17374295,False,0.019043609850590365
2005-12-31,POAI,"Apple Computer, Inc.",402893686.6913822,True,0.018008352172143846
2005-12-31,"Maxim Integrated Products, Inc.","Maxim Integrated Products, Inc.",369655169.43536866,False,0.016522672589170687
2005-12-31,STN,Symantec Corporation,347443929.055465,True,0.015529885032169724
2005-12-31,"Biomet, Inc.","Biomet, Inc.",307929771.5773584,False,0.013763699839507794
2005-12-31,IAC/InterActiveCorp,IAC/InterActiveCorp,304775511.79948485,False,0.01362271222218162
2005-12-31,GILD,"Gilead Sciences, Inc.",446000845.0102889,True,0.019935135623436472
2005-12-31,Genzyme Corporation,Genzyme Corporation,298730476.8098829,False,0.013352514096518083
2005-12-31,BBBY-WT,Bed Bath & Beyond Inc.,288084787.3179119,True,0.012876678083645647
2005-12-31,ALGN,Linear Technology Corporation,197106145.11242482,True,0.008810157601693092
2005-12-31,AMAT,"Applied Materials, Inc.",291066497.1540805,True,0.013009953144979632
2005-12-31,"Research In Motion, Ltd.","Research In Motion, Ltd.",274245534.4033173,False,0.012258097677653101
2005-12-31,EA,Electronic Arts Inc.,202799291.53682703,True,0.009064627178072307
2005-12-31,PCAR,PACCAR Inc.,242943284.39808547,True,0.010858964455924306
2005-12-31,"Apollo Group, Inc.","Apollo Group, Inc.",249895943.7539711,False,0.011169731147857225
2005-12-31,"Xilinx, Inc.","Xilinx, Inc.",238756909.23247024,False,0.010671843831309343
2005-12-31,TEVJF,Teva Pharmaceutical Industries Limited,223513031.5404833,True,0.00999048016884851
2005-12-31,Adobe Systems Incorporated,Adobe Systems Incorporated,223288703.18299168,False,0.009980453245624462
2005-12-31,Chiron Corporation,Chiron Corporation,222823677.80900744,False,0.009959667760568933
2005-12-31,AMZN,"Amazon.com, Inc.",213354430.87219033,True,0.00953641582271015
2005-12-31,INTU,Intuit Inc.,265028906.0846145,True,0.011846137167757865
2005-12-31,PAYX,"Paychex, Inc.",242524890.1106723,True,0.010840263265204677
2005-12-31,"PeopleSoft, Inc.","PeopleSoft, Inc.",197656312.25160003,False,0.008834748713252
2005-12-31,NTRA,Altera Corporation,196470777.51391056,True,0.008781758240147427
2005-12-31,COST,Costco Wholesale Corporation,189024458.15769443,True,0.008448926166122625
2005-12-31,"Staples, Inc.","Staples, Inc.",191413937.29882595,False,0.008555729978897308
2005-12-31,KLA -Tencor Corporation,KLA -Tencor Corporation,189565072.38481787,False,0.00847309028611979
2005-12-31,CTAS,Cintas Corporation,145945799.93308327,True,0.006523416598616135
2005-12-31,"Network Appliance, Inc.","Network Appliance, Inc.",165337034.12449297,False,0.007390156847735288
2005-12-31,FISV,"Fiserv, Inc.",170659022.11498505,True,0.0076280365593181495
2005-12-31,VPER,"Juniper Networks, Inc.",159092167.93532014,True,0.007111026761269866
2005-12-31,MARA,Kmart Holding Corporation,157504567.373295,True,0.007040064939394653
2005-12-31,BNSOF,Flextronics International Ltd.,116840908.69989221,True,0.005222499883927745
2005-12-31,VERITAS Software Corporation,VERITAS Software Corporation,151292067.7437046,False,0.006762381558158958
2005-12-31,SBAC,EchoStar Communications Corporation,256877441.88793516,True,0.011481786861904429
2005-12-31,MRVL,"Marvell Technology Group, Ltd.",197208803.31094313,True,0.008814746169479937
2005-12-31,AVGO,Broadcom Corporation,125381571.13854837,True,0.005604246389418497
2005-12-31,"MedImmune, Inc.","MedImmune, Inc.",121409036.68760931,False,0.005426683916310588
2005-12-31,"Sun Microsystems, Inc.","Sun Microsystems, Inc.",112639509.4693157,False,0.005034707720736188
2005-12-31,JDS Uniphase Corporation,JDS Uniphase Corporation,105831315.97276987,False,0.004730398295714564
2005-12-31,EXPD,"Expeditors International of Washington, Inc",115144898.10417008,True,0.00514669240144702
2005-12-31,"Whole Foods Market, Inc.","Whole Foods Market, Inc.",100617018.34276068,False,0.0044973320771229865
2005-12-31,ACI,"Patterson Companies, Inc.",96679214.84939605,True,0.0043213219919921945
2005-12-31,CDW,CDW Corporation,96339131.81056829,True,0.004306121120563116
2005-12-31,Smurfit-Stone Container Corporation,Smurfit-Stone Container Corporation,92543214.96259172,False,0.004136453017853681
2005-12-31,VRSN,"VeriSign, Inc.",71957082.75304466,True,0.003216303780132288
2005-12-31,Microchip Technology Incorporated,Microchip Technology Incorporated,88207658.15072002,False,0.003942664342305808
2005-12-31,MIRM,"Millennium Pharmaceuticals, Inc.",88093089.46269119,True,0.00393754340507081
2005-12-31,"Express Scripts, Inc.","Express Scripts, Inc.",86878002.46032405,False,0.00388323201876412
2005-12-31,Pixar,Pixar,86188530.56315301,False,0.0038524143287699776
2005-12-31,"Siebel System, Inc.","Siebel System, Inc.",85756632.77919151,False,0.0038331095651242143
2005-12-31,GRMN,"Garmin, Ltd.",93509435.07953937,True,0.004179640669377076
2005-12-31,SNDK,Sandisk Corporation,83093475.05081789,True,0.003714072995808956
2005-12-31,CHKP,Check Point Software Technologies Ltd.,63177100.15822171,True,0.0028238602550641474
2005-12-31,FAST,Fastenal Company,97333724.83244762,True,0.004350576970822392
2005-12-31,"PETsMART, Inc.","PETsMART, Inc.",78033713.21602285,False,0.00348791414537763
2005-12-31,NPKI,DENTSPLY International Inc.,104351709.19659539,True,0.004664263529194753
2005-12-31,Sanmina-SCI Corporation,Sanmina-SCI Corporation,75323018.18735151,False,0.0033667527762123056
2005-12-31,CHRW,"Robinson (C.H.) Worldwide, Inc.",100862963.93168502,True,0.004508325237171998
2005-12-31,"Novellus System, Inc.","Novellus System, Inc.",74246041.94857226,False,0.00331861459974139
2005-12-31,Sigma-Aldrich Corporation,Sigma-Aldrich Corporation,73914049.46555117,False,0.003303775356163647
2005-12-31,"Comverse Technology, Inc.","Comverse Technology, Inc.",73444005.84383422,False,0.00328276556783546
2005-12-31,LAMR,Lamar Advertising Company,67236926.17039514,True,0.003005324445246041
2005-12-31,"Citrix Systems, Inc.","Citrix Systems, Inc.",67605957.04084896,False,0.0030218192132134922
2005-12-31,American Power Conversion Corporation,American Power Conversion Corporation,67271722.6618868,False,0.0030068797624273128
2005-12-31,Mercury Interactive Corporation,Mercury Interactive Corporation,66449278.582733594,False,0.0029701185444968104
2005-12-31,ROST,"Ross Stores, Inc.",61345668.45996585,True,0.002741999783950132
2005-12-31,PTEN,"Patterson-UTI Energy, Inc.",99158678.44261101,True,0.004432147887407198
2005-12-31,LRCX,Lam Research Corporation,71517084.1106713,True,0.0031966369281341968
2005-12-31,LAUR,Career Education Corporation,56863757.614517584,True,0.002541669444768598
2005-12-31,"Dollar Tree Stores, Inc.","Dollar Tree Stores, Inc.",56523261.537801266,False,0.002526450111566592
2005-12-31,Molex Incorporated,Molex Incorporated,56519744.75325929,False,0.0025262929199881745
2005-12-31,CDRE,Lincare Holdings Inc.,54993709.60249771,True,0.0024580829198572072
2005-12-31,GNTX,Gentex Corporation,59047895.22622451,True,0.002639294998613954
2005-12-31,Qlogic Corporation,Qlogic Corporation,53537292.47569325,False,0.00239298467335843
2005-12-31,Invitrogen Corporation,Invitrogen Corporation,52235202.99902522,False,0.0023347844914492952
2005-12-31,NVDA,NVIDIA Corporation,73867773.57277706,True,0.0033017069381127214
2005-12-31,EPAM,"BEA Systems, Inc.",50097693.982605055,True,0.0022392431205855894
2005-12-31,HSIC,"Henry Schein, Inc.",57359637.73423831,True,0.0025638340607109077
2005-12-31,"Cephalon, Inc.","Cephalon, Inc.",47738840.02147365,False,0.002133808177676569
2005-12-31,Intersil Corporation,Intersil Corporation,46488401.96265477,False,0.002077916686505322
2005-12-31,SNPS,"Synopsys, Inc.",47221559.702819824,True,0.0021106870257257006
2005-12-31,"Tellabs, Inc.","Tellabs, Inc.",41868134.123068355,False,0.0018714021315908976
2005-12-31,RYAOF,Ryanair Holdings plc,30841890.400122084,True,0.0013785562850120012
2005-12-31,WEAV,"Level 3 Communications, Inc.",33505101.232456267,True,0.0014975952279430672
2005-12-31,AHG,First Health Group Corp.,29423134.50691623,True,0.0013151414025873815
2005-12-31,Compuware Corporation,Compuware Corporation,23560605.8914333,False,0.0010531008608407994
2006-03-31,September,September,2003.0629115665638,False,1.1025155580737627e-07
2006-03-31,QCOM,"QUALCOMM, Inc.",1409556165.0003967,True,0.07758406353179996
2006-03-31,POAI,"Apple Computer, Inc.",936306053.8693206,True,0.051535674968003736
2006-03-31,INTC,Intel Corporation,730569966.6661097,True,0.04021165535339451
2006-03-31,AMGN,"Amgen, Inc.",690677951.3564768,True,0.03801593961886525
2006-03-31,EBAY,"eBay, Inc.",568586503.6027657,True,0.03129584511364864
2006-03-31,CSCO,"Cisco Systems, Inc.",721548357.6002095,True,0.03971509259959486
2006-03-31,"Dell, Inc.","Dell, Inc.",455157869.5731512,False,0.025052564734057366
2006-03-31,STN,Symantec Corporation,423875526.7709726,True,0.02333073815371171
2006-03-31,CMCSV,Comcast Corporation,422813156.9545099,True,0.023272263742133592
2006-03-31,SBUX,Starbucks Corporation,479888541.2851981,True,0.02641377761292906
2006-03-31,ORCL,Oracle Corporation,439041730.33931696,True,0.024165508509373494
2006-03-31,Genzyme Corporation,Genzyme Corporation,347865084.4774771,False,0.019147010587256697
2006-03-31,Yahoo! Inc.,Yahoo! Inc.,345853610.6997497,False,0.019036296084891546
2006-03-31,GILD,"Gilead Sciences, Inc.",338012836.3788307,True,0.018604728228173672
2006-03-31,STHO,Sears Holdings Corp.,323804444.63688797,True,0.01782267725712118
2006-03-31,"Maxim Integrated Products, Inc.","Maxim Integrated Products, Inc.",295765283.2780582,False,0.01627936019728538
2006-03-31,EA,"Electronic Arts, Inc.",263606123.41227126,True,0.014509272304295445
2006-03-31,TEVJF,Teva Pharmaceutical Industries Limited,241904022.52135924,True,0.013314756458739495
2006-03-31,BBBY-WT,"Bed Bath & Beyond, Inc.",241131646.45782852,True,0.013272243733761705
2006-03-31,ALGN,Linear Technology Corporation,260983630.53617737,True,0.014364926403817967
2006-03-31,BIIB,"Biogen Idec, Inc.",230843803.35050035,True,0.01270598557884532
2006-03-31,Adobe Systems Incorporated,Adobe Systems Incorporated,217307724.6958962,False,0.011960939718037104
2006-03-31,AMAT,"Applied Materials, Inc.",197869246.11066848,True,0.010891017004090182
2006-03-31,PAYX,"Paychex, Inc.",230768111.48433203,True,0.01270181938618166
2006-03-31,"Research In Motion, Ltd.","Research In Motion, Ltd.",197023423.89678106,False,0.010844461693980328
2006-03-31,PCAR,"PACCAR, Inc.",200259478.05518287,True,0.01102257891814764
2006-03-31,"Xilinx, Inc.","Xilinx, Inc.",194845706.88676623,False,0.010724596917354542
